"ID";"Counts";"Category"
"F:GO:0031997";1;"Molecular Function"
"F:GO:0031871";1;"Molecular Function"
"F:GO:0031800";1;"Molecular Function"
"F:GO:0031703";1;"Molecular Function"
"F:GO:0031681";1;"Molecular Function"
"F:GO:0031545";1;"Molecular Function"
"F:GO:0031492";1;"Molecular Function"
"F:GO:0031490";1;"Molecular Function"
"F:GO:0031432";1;"Molecular Function"
"F:GO:0031419";1;"Molecular Function"
"F:GO:0031406";1;"Molecular Function"
"F:GO:0031402";1;"Molecular Function"
"F:GO:0031369";1;"Molecular Function"
"F:GO:0030898";1;"Molecular Function"
"F:GO:0030628";1;"Molecular Function"
"F:GO:0030623";1;"Molecular Function"
"F:GO:0030619";1;"Molecular Function"
"F:GO:0030546";1;"Molecular Function"
"F:GO:0030492";1;"Molecular Function"
"F:GO:0030377";1;"Molecular Function"
"F:GO:0030369";1;"Molecular Function"
"F:GO:0030362";1;"Molecular Function"
"F:GO:0030346";1;"Molecular Function"
"F:GO:0030296";1;"Molecular Function"
"F:GO:0030215";1;"Molecular Function"
"F:GO:0030165";1;"Molecular Function"
"F:GO:0030060";1;"Molecular Function"
"F:GO:0019865";1;"Molecular Function"
"F:GO:0019864";1;"Molecular Function"
"F:GO:0019863";1;"Molecular Function"
"F:GO:0019842";1;"Molecular Function"
"F:GO:0019834";1;"Molecular Function"
"F:GO:0019828";1;"Molecular Function"
"F:GO:0019826";1;"Molecular Function"
"F:GO:0019782";1;"Molecular Function"
"F:GO:0019205";1;"Molecular Function"
"F:GO:0019158";1;"Molecular Function"
"F:GO:0019145";1;"Molecular Function"
"F:GO:0018738";1;"Molecular Function"
"F:GO:0018685";1;"Molecular Function"
"F:GO:0017098";1;"Molecular Function"
"F:GO:0017075";1;"Molecular Function"
"F:GO:0017049";1;"Molecular Function"
"F:GO:0017025";1;"Molecular Function"
"F:GO:0016876";1;"Molecular Function"
"F:GO:0016868";1;"Molecular Function"
"F:GO:0016849";1;"Molecular Function"
"F:GO:0016831";1;"Molecular Function"
"F:GO:0016820";1;"Molecular Function"
"F:GO:0016814";1;"Molecular Function"
"F:GO:0016807";1;"Molecular Function"
"F:GO:0016805";1;"Molecular Function"
"F:GO:0016773";1;"Molecular Function"
"F:GO:0016772";1;"Molecular Function"
"F:GO:0016742";1;"Molecular Function"
"F:GO:0016712";1;"Molecular Function"
"F:GO:0016684";1;"Molecular Function"
"F:GO:0016655";1;"Molecular Function"
"F:GO:0016615";1;"Molecular Function"
"F:GO:0016614";1;"Molecular Function"
"F:GO:0016504";1;"Molecular Function"
"F:GO:0016462";1;"Molecular Function"
"F:GO:0016308";1;"Molecular Function"
"F:GO:0016307";1;"Molecular Function"
"F:GO:0016290";1;"Molecular Function"
"F:GO:0016279";1;"Molecular Function"
"F:GO:0016208";1;"Molecular Function"
"F:GO:0016155";1;"Molecular Function"
"F:GO:0015923";1;"Molecular Function"
"F:GO:0015464";1;"Molecular Function"
"F:GO:0015459";1;"Molecular Function"
"F:GO:0015385";1;"Molecular Function"
"F:GO:0015321";1;"Molecular Function"
"F:GO:0015299";1;"Molecular Function"
"F:GO:0015293";1;"Molecular Function"
"F:GO:0015279";1;"Molecular Function"
"F:GO:0015278";1;"Molecular Function"
"F:GO:0015276";1;"Molecular Function"
"F:GO:0015267";1;"Molecular Function"
"F:GO:0015232";1;"Molecular Function"
"F:GO:0015179";1;"Molecular Function"
"F:GO:0015175";1;"Molecular Function"
"F:GO:0015036";1;"Molecular Function"
"F:GO:0009041";1;"Molecular Function"
"F:GO:0008970";1;"Molecular Function"
"F:GO:0008865";1;"Molecular Function"
"F:GO:0008843";1;"Molecular Function"
"F:GO:0008832";1;"Molecular Function"
"F:GO:0008761";1;"Molecular Function"
"F:GO:0008601";1;"Molecular Function"
"F:GO:0008510";1;"Molecular Function"
"F:GO:0008453";1;"Molecular Function"
"F:GO:0008446";1;"Molecular Function"
"F:GO:0008441";1;"Molecular Function"
"F:GO:0008440";1;"Molecular Function"
"F:GO:0008431";1;"Molecular Function"
"F:GO:0008428";1;"Molecular Function"
"F:GO:0008392";1;"Molecular Function"
"F:GO:0008375";1;"Molecular Function"
"F:GO:0008235";1;"Molecular Function"
"F:GO:0008198";1;"Molecular Function"
"F:GO:0008190";1;"Molecular Function"
"F:GO:0008186";1;"Molecular Function"
"F:GO:0008184";1;"Molecular Function"
"F:GO:0008179";1;"Molecular Function"
"F:GO:0008160";1;"Molecular Function"
"F:GO:0008157";1;"Molecular Function"
"F:GO:0008146";1;"Molecular Function"
"F:GO:0008138";1;"Molecular Function"
"F:GO:0008097";1;"Molecular Function"
"F:GO:0008080";1;"Molecular Function"
"F:GO:0008061";1;"Molecular Function"
"F:GO:0008035";1;"Molecular Function"
"F:GO:0008009";1;"Molecular Function"
"F:GO:0005521";1;"Molecular Function"
"F:GO:0005483";1;"Molecular Function"
"F:GO:0005436";1;"Molecular Function"
"F:GO:0005385";1;"Molecular Function"
"F:GO:0005344";1;"Molecular Function"
"F:GO:0005328";1;"Molecular Function"
"F:GO:0005315";1;"Molecular Function"
"F:GO:0005246";1;"Molecular Function"
"F:GO:0005230";1;"Molecular Function"
"F:GO:0005219";1;"Molecular Function"
"F:GO:0005159";1;"Molecular Function"
"F:GO:0005134";1;"Molecular Function"
"F:GO:0005112";1;"Molecular Function"
"F:GO:0005088";1;"Molecular Function"
"F:GO:0005041";1;"Molecular Function"
"F:GO:0005009";1;"Molecular Function"
"F:GO:0005003";1;"Molecular Function"
"F:GO:0004985";1;"Molecular Function"
"F:GO:0004889";1;"Molecular Function"
"F:GO:0004879";1;"Molecular Function"
"F:GO:0004859";1;"Molecular Function"
"F:GO:0004857";1;"Molecular Function"
"F:GO:0004830";1;"Molecular Function"
"F:GO:0004817";1;"Molecular Function"
"F:GO:0004813";1;"Molecular Function"
"F:GO:0004807";1;"Molecular Function"
"F:GO:0004802";1;"Molecular Function"
"F:GO:0004801";1;"Molecular Function"
"F:GO:0004791";1;"Molecular Function"
"F:GO:0004784";1;"Molecular Function"
"F:GO:0004778";1;"Molecular Function"
"F:GO:0004745";1;"Molecular Function"
"F:GO:0004725";1;"Molecular Function"
"F:GO:0004722";1;"Molecular Function"
"F:GO:0004721";1;"Molecular Function"
"F:GO:0004715";1;"Molecular Function"
"F:GO:0004707";1;"Molecular Function"
"F:GO:0004694";1;"Molecular Function"
"F:GO:0004689";1;"Molecular Function"
"F:GO:0004673";1;"Molecular Function"
"F:GO:0004656";1;"Molecular Function"
"F:GO:0004653";1;"Molecular Function"
"F:GO:0004645";1;"Molecular Function"
"F:GO:0004643";1;"Molecular Function"
"F:GO:0004622";1;"Molecular Function"
"F:GO:0004620";1;"Molecular Function"
"F:GO:0004616";1;"Molecular Function"
"F:GO:0004614";1;"Molecular Function"
"F:GO:0004609";1;"Molecular Function"
"F:GO:0004573";1;"Molecular Function"
"F:GO:0004568";1;"Molecular Function"
"F:GO:0004559";1;"Molecular Function"
"F:GO:0004540";1;"Molecular Function"
"F:GO:0004514";1;"Molecular Function"
"F:GO:0004475";1;"Molecular Function"
"F:GO:0004463";1;"Molecular Function"
"F:GO:0004457";1;"Molecular Function"
"F:GO:0004450";1;"Molecular Function"
"F:GO:0004448";1;"Molecular Function"
"F:GO:0004396";1;"Molecular Function"
"F:GO:0004383";1;"Molecular Function"
"F:GO:0004367";1;"Molecular Function"
"F:GO:0004366";1;"Molecular Function"
"F:GO:0004365";1;"Molecular Function"
"F:GO:0004363";1;"Molecular Function"
"F:GO:0004362";1;"Molecular Function"
"F:GO:0004360";1;"Molecular Function"
"F:GO:0004348";1;"Molecular Function"
"F:GO:0004347";1;"Molecular Function"
"F:GO:0004345";1;"Molecular Function"
"F:GO:0004340";1;"Molecular Function"
"F:GO:0004332";1;"Molecular Function"
"F:GO:0004303";1;"Molecular Function"
"F:GO:0004301";1;"Molecular Function"
"F:GO:0004185";1;"Molecular Function"
"F:GO:0004181";1;"Molecular Function"
"F:GO:0004176";1;"Molecular Function"
"F:GO:0004127";1;"Molecular Function"
"F:GO:0004126";1;"Molecular Function"
"F:GO:0004111";1;"Molecular Function"
"F:GO:0004096";1;"Molecular Function"
"F:GO:0004089";1;"Molecular Function"
"F:GO:0004069";1;"Molecular Function"
"F:GO:0004046";1;"Molecular Function"
"F:GO:0004033";1;"Molecular Function"
"F:GO:0004030";1;"Molecular Function"
"F:GO:0004029";1;"Molecular Function"
"F:GO:0004012";1;"Molecular Function"
"F:GO:0003983";1;"Molecular Function"
"F:GO:0003960";1;"Molecular Function"
"F:GO:0003937";1;"Molecular Function"
"F:GO:0003878";1;"Molecular Function"
"F:GO:0003707";1;"Molecular Function"
"F:GO:0002161";1;"Molecular Function"
"F:GO:0002135";1;"Molecular Function"
"F:GO:0002134";1;"Molecular Function"
"F:GO:0001618";1;"Molecular Function"
"F:GO:0001228";1;"Molecular Function"
"F:GO:0001159";1;"Molecular Function"
"F:GO:0001158";1;"Molecular Function"
"F:GO:0001078";1;"Molecular Function"
"F:GO:0001046";1;"Molecular Function"
"F:GO:0001016";1;"Molecular Function"
"F:GO:0000983";1;"Molecular Function"
"F:GO:0000980";1;"Molecular Function"
"F:GO:0000977";1;"Molecular Function"
"F:GO:0000976";1;"Molecular Function"
"F:GO:0000774";1;"Molecular Function"
"F:GO:0000386";1;"Molecular Function"
"F:GO:0000175";1;"Molecular Function"
"F:GO:0000149";1;"Molecular Function"
"F:GO:0000146";1;"Molecular Function"
"C:GO:1990917";1;"Cellular Component"
"C:GO:1990913";1;"Cellular Component"
"C:GO:1990730";1;"Cellular Component"
"C:GO:1990712";1;"Cellular Component"
"C:GO:1990667";1;"Cellular Component"
"C:GO:0098592";1;"Cellular Component"
"C:GO:0098559";1;"Cellular Component"
"C:GO:0097632";1;"Cellular Component"
"C:GO:0097629";1;"Cellular Component"
"C:GO:0097598";1;"Cellular Component"
"C:GO:0097546";1;"Cellular Component"
"C:GO:0097542";1;"Cellular Component"
"C:GO:0097526";1;"Cellular Component"
"C:GO:0097454";1;"Cellular Component"
"C:GO:0097452";1;"Cellular Component"
"C:GO:0097450";1;"Cellular Component"
"C:GO:0097386";1;"Cellular Component"
"C:GO:0097228";1;"Cellular Component"
"C:GO:0097225";1;"Cellular Component"
"C:GO:0097144";1;"Cellular Component"
"C:GO:0097136";1;"Cellular Component"
"C:GO:0097060";1;"Cellular Component"
"C:GO:0097057";1;"Cellular Component"
"C:GO:0097038";1;"Cellular Component"
"C:GO:0090543";1;"Cellular Component"
"C:GO:0071953";1;"Cellular Component"
"C:GO:0071942";1;"Cellular Component"
"C:GO:0071821";1;"Cellular Component"
"C:GO:0071782";1;"Cellular Component"
"C:GO:0071541";1;"Cellular Component"
"C:GO:0071439";1;"Cellular Component"
"C:GO:0071011";1;"Cellular Component"
"C:GO:0071010";1;"Cellular Component"
"C:GO:0070971";1;"Cellular Component"
"C:GO:0070938";1;"Cellular Component"
"C:GO:0070695";1;"Cellular Component"
"C:GO:0070688";1;"Cellular Component"
"C:GO:0070469";1;"Cellular Component"
"C:GO:0070044";1;"Cellular Component"
"C:GO:0065010";1;"Cellular Component"
"C:GO:0061742";1;"Cellular Component"
"C:GO:0060170";1;"Cellular Component"
"C:GO:0046930";1;"Cellular Component"
"C:GO:0046658";1;"Cellular Component"
"C:GO:0045298";1;"Cellular Component"
"C:GO:0045098";1;"Cellular Component"
"C:GO:0044853";1;"Cellular Component"
"C:GO:0044754";1;"Cellular Component"
"C:GO:0044393";1;"Cellular Component"
"C:GO:0044233";1;"Cellular Component"
"C:GO:0043596";1;"Cellular Component"
"C:GO:0043240";1;"Cellular Component"
"C:GO:0043227";1;"Cellular Component"
"C:GO:0043220";1;"Cellular Component"
"C:GO:0042824";1;"Cellular Component"
"C:GO:0042788";1;"Cellular Component"
"C:GO:0042719";1;"Cellular Component"
"C:GO:0042629";1;"Cellular Component"
"C:GO:0042588";1;"Cellular Component"
"C:GO:0042584";1;"Cellular Component"
"C:GO:0042582";1;"Cellular Component"
"C:GO:0042581";1;"Cellular Component"
"C:GO:0042567";1;"Cellular Component"
"C:GO:0042555";1;"Cellular Component"
"C:GO:0036513";1;"Cellular Component"
"C:GO:0036477";1;"Cellular Component"
"C:GO:0036398";1;"Cellular Component"
"C:GO:0036195";1;"Cellular Component"
"C:GO:0036157";1;"Cellular Component"
"C:GO:0036126";1;"Cellular Component"
"C:GO:0036057";1;"Cellular Component"
"C:GO:0036020";1;"Cellular Component"
"C:GO:0036019";1;"Cellular Component"
"C:GO:0035985";1;"Cellular Component"
"C:GO:0035861";1;"Cellular Component"
"C:GO:0035749";1;"Cellular Component"
"C:GO:0035686";1;"Cellular Component"
"C:GO:0035363";1;"Cellular Component"
"C:GO:0035267";1;"Cellular Component"
"C:GO:0035253";1;"Cellular Component"
"C:GO:0035145";1;"Cellular Component"
"C:GO:0035101";1;"Cellular Component"
"C:GO:0035032";1;"Cellular Component"
"C:GO:0034719";1;"Cellular Component"
"C:GO:0034715";1;"Cellular Component"
"C:GO:0034709";1;"Cellular Component"
"C:GO:0034704";1;"Cellular Component"
"C:GO:0034687";1;"Cellular Component"
"C:GO:0034456";1;"Cellular Component"
"C:GO:0034451";1;"Cellular Component"
"C:GO:0034359";1;"Cellular Component"
"C:GO:0034098";1;"Cellular Component"
"C:GO:0033290";1;"Cellular Component"
"C:GO:0033269";1;"Cellular Component"
"C:GO:0033268";1;"Cellular Component"
"C:GO:0033180";1;"Cellular Component"
"C:GO:0033178";1;"Cellular Component"
"C:GO:0033116";1;"Cellular Component"
"C:GO:0033018";1;"Cellular Component"
"C:GO:0033017";1;"Cellular Component"
"C:GO:0032993";1;"Cellular Component"
"C:GO:0032991";1;"Cellular Component"
"C:GO:0032839";1;"Cellular Component"
"C:GO:0032593";1;"Cellular Component"
"C:GO:0032588";1;"Cellular Component"
"C:GO:0032545";1;"Cellular Component"
"C:GO:0032432";1;"Cellular Component"
"C:GO:0032420";1;"Cellular Component"
"C:GO:0032391";1;"Cellular Component"
"C:GO:0032311";1;"Cellular Component"
"C:GO:0032281";1;"Cellular Component"
"C:GO:0032040";1;"Cellular Component"
"C:GO:0031966";1;"Cellular Component"
"C:GO:0031931";1;"Cellular Component"
"C:GO:0031672";1;"Cellular Component"
"C:GO:0031594";1;"Cellular Component"
"C:GO:0031519";1;"Cellular Component"
"C:GO:0031514";1;"Cellular Component"
"C:GO:0031513";1;"Cellular Component"
"C:GO:0031512";1;"Cellular Component"
"C:GO:0031467";1;"Cellular Component"
"C:GO:0031461";1;"Cellular Component"
"C:GO:0031417";1;"Cellular Component"
"C:GO:0031362";1;"Cellular Component"
"C:GO:0031226";1;"Cellular Component"
"C:GO:0031225";1;"Cellular Component"
"C:GO:0031201";1;"Cellular Component"
"C:GO:0031091";1;"Cellular Component"
"C:GO:0031088";1;"Cellular Component"
"C:GO:0031083";1;"Cellular Component"
"C:GO:0031045";1;"Cellular Component"
"C:GO:0030992";1;"Cellular Component"
"C:GO:0030897";1;"Cellular Component"
"C:GO:0030867";1;"Cellular Component"
"C:GO:0030688";1;"Cellular Component"
"C:GO:0030687";1;"Cellular Component"
"C:GO:0030669";1;"Cellular Component"
"C:GO:0030667";1;"Cellular Component"
"C:GO:0030665";1;"Cellular Component"
"C:GO:0030663";1;"Cellular Component"
"C:GO:0030658";1;"Cellular Component"
"C:GO:0030289";1;"Cellular Component"
"C:GO:0030140";1;"Cellular Component"
"C:GO:0030132";1;"Cellular Component"
"C:GO:0030130";1;"Cellular Component"
"C:GO:0030123";1;"Cellular Component"
"C:GO:0030119";1;"Cellular Component"
"C:GO:0030118";1;"Cellular Component"
"C:GO:0022626";1;"Cellular Component"
"C:GO:0022624";1;"Cellular Component"
"C:GO:0019005";1;"Cellular Component"
"C:GO:0017119";1;"Cellular Component"
"C:GO:0016581";1;"Cellular Component"
"C:GO:0016461";1;"Cellular Component"
"C:GO:0016282";1;"Cellular Component"
"C:GO:0016235";1;"Cellular Component"
"C:GO:0016234";1;"Cellular Component"
"C:GO:0016222";1;"Cellular Component"
"C:GO:0016011";1;"Cellular Component"
"C:GO:0015030";1;"Cellular Component"
"C:GO:0014704";1;"Cellular Component"
"C:GO:0010369";1;"Cellular Component"
"C:GO:0009331";1;"Cellular Component"
"C:GO:0009279";1;"Cellular Component"
"C:GO:0008541";1;"Cellular Component"
"C:GO:0008352";1;"Cellular Component"
"C:GO:0008305";1;"Cellular Component"
"C:GO:0005892";1;"Cellular Component"
"C:GO:0005891";1;"Cellular Component"
"C:GO:0005876";1;"Cellular Component"
"C:GO:0005869";1;"Cellular Component"
"C:GO:0005852";1;"Cellular Component"
"C:GO:0005847";1;"Cellular Component"
"C:GO:0005838";1;"Cellular Component"
"C:GO:0005833";1;"Cellular Component"
"C:GO:0005828";1;"Cellular Component"
"C:GO:0005797";1;"Cellular Component"
"C:GO:0005796";1;"Cellular Component"
"C:GO:0005795";1;"Cellular Component"
"C:GO:0005790";1;"Cellular Component"
"C:GO:0005774";1;"Cellular Component"
"C:GO:0005757";1;"Cellular Component"
"C:GO:0005750";1;"Cellular Component"
"C:GO:0005741";1;"Cellular Component"
"C:GO:0005697";1;"Cellular Component"
"C:GO:0005689";1;"Cellular Component"
"C:GO:0005687";1;"Cellular Component"
"C:GO:0005686";1;"Cellular Component"
"C:GO:0005685";1;"Cellular Component"
"C:GO:0005683";1;"Cellular Component"
"C:GO:0005652";1;"Cellular Component"
"C:GO:0005642";1;"Cellular Component"
"C:GO:0005638";1;"Cellular Component"
"C:GO:0005637";1;"Cellular Component"
"C:GO:0005614";1;"Cellular Component"
"C:GO:0002080";1;"Cellular Component"
"C:GO:0001673";1;"Cellular Component"
"C:GO:0000932";1;"Cellular Component"
"C:GO:0000802";1;"Cellular Component"
"C:GO:0000801";1;"Cellular Component"
"C:GO:0000799";1;"Cellular Component"
"C:GO:0000795";1;"Cellular Component"
"C:GO:0000792";1;"Cellular Component"
"C:GO:0000243";1;"Cellular Component"
"C:GO:0000177";1;"Cellular Component"
"C:GO:0000176";1;"Cellular Component"
"C:GO:0000145";1;"Cellular Component"
"C:GO:0000127";1;"Cellular Component"
"C:GO:0000120";1;"Cellular Component"
